"Time","Latitude","Longitude","Depth_Km","Magnitude"
"42606.32781793981","42.7518","13.2638","9.9","2.8"
"42606.32899328704","42.7848","13.2322","6.7","2.2"
"42606.32946759259","42.8495","13.1567","7.3","2.2"
"42606.33008287037","42.7487","13.2228","9.800000000000001","2.8"
"42606.33135902778","42.7968","13.1523","8.5","2"
"42606.332584375","42.6192","13.2417","11.6","2.4"
"42606.33316956019","42.7917","13.17","11.2","2.4"
"42606.33386064815","42.812","13.1813","9.199999999999999","2"
"42606.33401342593","42.618","13.289","6.7","2.8"
"42606.33461527778","42.7362","13.2022","9.800000000000001","2.4"
"42606.3354837963","42.7487","13.1807","9.699999999999999","2.1"
"42606.33653460648","42.8235","13.2328","8","2.3"
"42606.33694108796","42.637","13.2608","9.800000000000001","2.3"
"42606.33768217592","42.6043","13.2285","10","2.3"
"42606.33775486111","42.7082","13.2275","8.9","2.2"
"42606.3388244213","42.7457","13.2258","8.699999999999999","2.5"
"42606.33967175926","42.7557","13.1452","5.9","2.5"
"42606.34071064815","42.7558","13.2359999999999","11.1","2"
"42606.34137349537","42.7","13.1887","8.1","3"
"42606.34230462963","42.8003","13.159","8.6","2.4"
"42606.34258541666","42.7508","13.1993","8.9","2.1"
"42606.34317916667","42.7368","13.2267","10.1","2.4"
"42606.34361550926","42.7928","13.1868","9","2.3"
"42606.34398657407","42.6113","13.3187","8","2"
"42606.34413148148","42.6303","13.2373","11.1","2.7"
"42606.34539166667","42.8173","13.1315","6.3","2.3"
"42606.34605949074","42.7557","13.186","8","2.7"
"42606.34674988426","42.4938","13.2827","11.1","2.4"
"42606.34702650463","42.8013","13.1377","5.1","2.6"
"42606.34785810185","42.7927","13.1888","8.9","2.3"
"42606.3483287037","42.8012","13.1935","7.4","2.7"
"42606.35084039352","42.7992","13.1833","8.300000000000001","2.1"
"42606.3520875","42.8047","13.1672","7.4","3.2"
"42606.35765729166","42.796","13.1673","7.5","2.6"
"42606.35868078704","42.802","13.1488","8.300000000000001","2.6"
"42606.36059178241","42.9745","13.1423","8.699999999999999","2.4"
"42606.3609806713","42.772","13.2267","6.5","2.7"
"42606.36141979167","42.6962","13.1193","11","2.1"
"42606.36198877315","42.79","13.2298","8.1","2.2"
"42606.36293969907","42.5765","13.2418","16.6","2.4"
"42606.36390914352","42.7915","13.1553","7.8","2.1"
"42606.36448425926","42.7838","13.1893","9.5","2"
"42606.3646994213","42.8117","13.1532","7.2","2.6"
"42606.36486585648","42.7292","13.158","10.3","2.2"
"42606.36582789352","42.8187","13.1638","10.6","2.2"
"42606.36645787037","42.8955","13.1753","9.800000000000001","2"
"42606.3691068287","42.741","13.2388","7.4","2.4"
"42606.36987534722","42.765","13.2245","6.7","2.3"
"42606.37146157408","42.7993","13.1863","8.800000000000001","3.2"
"42606.3747380787","42.8038","13.1625","10","2.7"
"42606.37483055556","42.8218","13.2433","11.4","2.8"
"42606.37562106481","42.6783","13.2342","9.300000000000001","2.3"
"42606.37627094908","42.8145","13.1635","10","2.3"
"42606.37686423611","42.7997","13.1553","10","2.1"
"42606.37775543982","42.868","13.1327","6.4","2.2"
"42606.37846238426","42.8162","13.1947","10.2","2"
"42606.37918726852","42.7692","13.1812","9.5","2.2"
"42606.37987696759","42.6045","13.2405","10.5","2.9"
"42606.38094027778","42.7917","13.2307","7.3","2.1"
"42606.38123449074","42.6883","13.2893","10.2","2.5"
"42606.38198680556","42.7763","13.1523","9.4","3.6"
"42606.38258622685","42.7765","13.1582","9.4","3.2"
"42606.38403414352","42.6075","13.2792","10.5","2.3"
"42606.38475636574","42.8302","13.2382","10.1","2"
"42606.38790509259","42.7308","13.1875","9.9","2.4"
"42606.38860590278","42.7248","13.2218","9.800000000000001","2"
"42606.38984722222","42.7252","13.2073","9","2.1"
"42606.39107384259","42.788","13.1978","8.800000000000001","2.9"
"42606.39129907407","42.718","13.187","8.6","3.3"
"42606.39223611111","42.7118","13.1767","10.6","2.5"
"42606.39239340278","42.7119999999999","13.2209999999999","5.5","3.1"
"42606.39372025463","42.7873","13.1525","7.5","2.4"
"42606.39473726852","42.7007","13.1323","10.5","2.8"
"42606.39507511574","42.7963","13.2013","7.6","2.5"
"42606.39574050926","42.7258","13.2413","9.4","2.3"
"42606.39613298611","42.7558","13.1568","7","2.1"
"42606.39778541667","42.8403","13.1097","7","2"
"42606.39980844907","42.7793","13.1533","11","2.5"
"42606.40207766204","42.6148","13.3228","7.2","2"
"42606.40223865741","42.7145","13.2475","9.6","2.4"
"42606.40523009259","42.7683","13.2387","10.3","2"
"42606.40582222222","42.729","13.2907","10.9","2.2"
"42606.40646979167","42.6789999999999","13.1515","13.3","2"
"42606.40668009259","42.7143","13.2598","9.6","2.7"
"42606.40709375","42.7845","13.1152","11","2.1"
"42606.40830671296","42.7382","13.2208","10.8","2.5"
"42606.40843159722","42.7708","13.1922","10.2","3.1"
"42606.40918854166","42.7337","13.2213","8.1","2"
"42606.40947534722","42.7755","13.228","10.4","2.1"
"42606.41001203703","42.6373","13.2517","12.5","2.2"
"42606.41039201389","42.6493","13.2303","10.6","2.1"
"42606.41130868056","42.6228","13.2935","6.7","3.2"
"42606.41182175926","42.8067","13.1682","9.6","3.3"
"42606.41323263889","42.7977","13.2113","9.800000000000001","2.3"
"42606.41345856481","42.8108","13.1648","9.5","2.8"
"42606.41515011574","42.641","13.3125","10.8","2"
"42606.41731284722","42.7293","13.2118","9","2.9"
"42606.41803668981","42.776","13.185","10.1","2.9"
"42606.41869398148","42.7923","13.2317","6.8","2.9"
"42606.43017650463","42.7372","13.1623","10.7","2.3"
"42606.43047592592","42.6372","13.3038","7.3","2.5"
"42606.4379412037","42.7973","13.1928","9.6","2.7"
"42606.44244803241","42.7573","13.1898","10.4","2.3"
"42606.44317407408","42.703","13.2527","13.8","2.5"
"42606.44380914351","42.8133","13.1942","14.8","2.7"
"42606.45072013889","42.7573","13.1685","10.3","2.4"
"42606.45288888889","42.754","13.2168","3.7","2.1"
"42606.455246875","42.8265","13.2725","6.7","3.1"
"42606.45599814815","42.7848","13.1368","10","2.8"
"42606.45753842592","42.7575","13.1775","10.4","2.7"
"42606.45868703704","42.821","13.1627","9.6","2.4"
"42606.46040243056","42.8187","13.195","10.3","3.2"
"42606.46154826389","42.8112","13.1953","10.2","2.9"
"42606.46192013889","42.6535","13.2667","11.8","2.6"
"42606.46511875","42.7627","13.1783","10.5","2.2"
"42606.46771053241","42.8063","13.2003","9.1","2.1"
"42606.46876168982","42.7735","13.1618","10.2","2.5"
"42606.47441064814","42.7623","13.1373","12.9","2.1"
"42606.47606990741","42.8118","13.1832","9.300000000000001","2.4"
"42606.47787546297","42.4708","13.2475","12.4","2.8"
"42606.48036226852","42.8123","13.1923","9.5","3.4"
"42606.48140324074","42.8173","13.1933","10.6","2.5"
"42606.48391365741","42.4798","13.2378","12.8","2"
"42606.48556111111","42.7282","13.2497","9.199999999999999","2.2"
"42606.48698101852","42.8212","13.1668","9.9","2.9"
"42606.48875023148","42.6618","13.2958","9","3.1"
"42606.49021863426","42.6097","13.2858","14.4","2.5"
"42606.49198969908","42.6102","13.2018","15.2","2.2"
"42606.49303252315","42.6372","13.2422","10.8","2.2"
"42606.49534340278","42.7807","13.1998","10.8","2.3"
"42606.49728703704","42.8167","13.1812","5.7","2.2"
"42606.50046979167","42.7102","13.2357","4.2","2.4"
"42606.5010150463","42.7925","13.2128","9.699999999999999","2.3"
"42606.50464780092","42.7437","13.1793","10.5","3.2"
"42606.50655567129","42.6535","13.3092","15.8","3.1"
"42606.50786412037","42.7883","13.18","7.1","2.2"
"42606.51054131945","42.716","13.219","9.6","3"
"42606.51337291667","42.7392","13.2359999999999","8","2.5"
"42606.51577939815","42.7562","13.1177","8.199999999999999","2.8"
"42606.52012708333","42.7567","13.119","6","2.7"
"42606.52271689815","42.603","13.2325","11","3"
"42606.52552453704","42.7198","13.2137","15.1","2.2"
"42606.528665625","42.7523","13.1072","7.1","2.1"
"42606.52965173611","42.8175","13.1602","9.9","2.1"
"42606.53111273148","42.7423","13.2328","15.9","2.7"
"42606.53650706018","42.8225","13.2377","7.1","2.8"
"42606.53977465277","42.6238","13.2363","11.1","2.3"
"42606.54563113426","42.6432","13.2282","2.4","2.8"
"42606.54639351852","42.8067","13.1563","10.4","2.3"
"42606.54851747685","42.8257","13.2152","9.300000000000001","2.1"
"42606.55067118056","42.7135","13.1822","15.6","2"
"42606.55592858796","42.7632","13.2063","16.6","2"
"42606.55831446759","42.7652","13.1663","10.2","2.7"
"42606.55891863426","42.6443","13.2522","11.8","2.3"
"42606.56171909722","42.7477","13.2557","10.9","2.5"
"42606.56381215278","42.7458","13.1927","10.9","3.1"
"42606.5655193287","42.7387","13.1668","11","2.3"
"42606.56697592593","42.8203","13.1613","9.800000000000001","2.7"
"42606.56782893519","42.8063","13.2233","9.1","2.7"
"42606.56962673611","42.7358","13.1957","10.4","2.9"
"42606.5767425926","42.8197","13.1602","9.800000000000001","4.5"
"42606.58333148148","42.8332","13.1435","10.2","3.5"
"42606.58458773148","42.8243","13.1705","8.800000000000001","3"
"42606.58760821759","42.8347","13.1507","10.3","3.6"
"42606.59267407408","42.8282","13.1538","9.699999999999999","2.9"
"42606.59614560185","42.8207","13.1248","7.8","3.4"
"42606.599228125","42.8053","13.2087","9.1","2.4"
"42606.61262048611","42.8352","13.2543","7","2.7"
"42606.61368032407","42.8363","13.2518","8.6","2.3"
"42606.62531053241","42.8213","13.1547","9.699999999999999","2.8"
"42606.62860347222","42.748","13.2242","8.800000000000001","2.3"
"42606.63343784722","42.8047","13.2592","7.8","2.9"
"42606.63893032407","42.8192","13.2235","7.8","2.8"
"42606.64156412037","42.8095","13.243","7.3","2.6"
"42606.64274502315","42.835","13.1613","9.800000000000001","2.3"
"42606.64714328704","42.7867","13.2115","6.8","2.3"
"42606.64807361111","42.6888","13.3113","5.5","3.1"
"42606.65170729167","42.7858","13.1497","9.699999999999999","2.2"
"42606.65950138889","42.6115","13.3178","10.1","2.6"
"42606.66321701389","42.6073","13.2627","11.1","2.5"
"42606.66366990741","42.7845","13.1757","7.3","2.7"
"42606.66468981482","42.7723","13.1872","9.5","2.5"
"42606.66631238426","42.6603","13.2013","10.4","2.3"
"42606.66829606482","42.7997","13.2403","8.300000000000001","3.8"
"42606.66909965278","42.801","13.179","10","3.2"
"42606.68471689815","42.7998","13.1488","9.800000000000001","2.5"
"42606.68663912037","42.8093","13.1982","9.6","2.7"
"42606.69426898148","42.8048","13.2123","9.1","2.6"
"42606.69803703704","42.7288","13.1973","8.5","3.2"
"42606.70290601852","42.793","13.175","8.800000000000001","2.1"
"42606.70996666667","42.6313","13.3142","9.800000000000001","2.7"
"42606.71415694444","42.6887","13.2167","11","2.3"
"42606.7146599537","42.8067","13.1937","8.300000000000001","2.2"
"42606.72252407407","42.6477","13.2182","12","2.1"
"42606.73573819445","42.7973","13.2405","8.9","3.1"
"42606.77415902778","42.7352","13.2375","9.4","3.1"
"42606.775825","42.765","13.1537","9.1","2.5"
"42606.77769710648","42.7247","13.2032","8.6","2.7"
"42606.78784363426","42.6207","13.2848","7.1","2.6"
"42606.78983657408","42.665","13.3062","7.3","2.6"
"42606.79444398148","42.6152","13.32","5.9","2"
"42606.8032712963","42.6208","13.2512","11.4","2.5"
"42606.81043379629","42.8183","13.228","9.1","2.2"
"42606.81242106482","42.6055","13.2763","10.4","2.9"
"42606.81745694445","42.803","13.1897","6.1","2.7"
"42606.81805983796","42.8012","13.2493","7.5","3"
"42606.82372106481","42.6587","13.2147","10.3","4.2"
"42606.82635208334","42.7593","13.2487","7.8","2.5"
"42606.82702106481","42.7388","13.1952","9.9","2.4"
"42606.82956585648","42.6182","13.2412","11.2","2.7"
"42606.83012997685","42.8043","13.2458","8.699999999999999","2.9"
"42606.83074606481","42.7968","13.2312","9.300000000000001","2.9"
"42606.83801585648","42.816","13.1483","10.5","2.2"
"42606.83893240741","42.845","13.1123","8.4","2.7"
"42606.84190381945","42.6875","13.1873","9.5","2.1"
"42606.84643738426","42.7437","13.2648","9.6","2.1"
"42606.85841365741","42.6887","13.1659999999999","10.2","3.1"
"42606.85964652778","42.6517","13.2262","10.5","2.7"
"42606.86077708333","42.7035","13.1647","10.3","2.1"
"42606.86284837963","42.7757","13.1663","10","3.1"
"42606.86378958333","42.7712","13.1808","9.5","2.5"
"42606.87081203704","42.8002","13.2622","8.5","2.3"
"42606.87409710648","42.7898","13.1903","8.9","2.8"
"42606.87557361111","42.7407","13.2562","9.9","2"
"42606.88216180556","42.6502","13.2383","10.6","2.8"
"42606.89084722222","42.646","13.2422","12.2","2.5"
"42606.89308576389","42.8012","13.2107","8.800000000000001","2.8"
"42606.89584328703","42.605","13.2357","12.4","2"
"42606.89653645833","42.6257","13.309","9","2"
"42606.89729652778","42.8255","13.1512","9.9","2"
"42606.90139027778","42.7897","13.2163","7.8","2.7"
"42606.90556018519","42.7968","13.2402","6.3","2.3"
"42606.91412777777","42.7489999999999","13.1752","10.3","2.4"
"42606.91872349537","42.6858","13.2227","10","2.3"
"42606.92096782407","42.7273","13.2193","10","2.1"
"42606.92264375","42.6512","13.3003","7.8","2.4"
"42606.92673599537","42.7757","13.1608","8.199999999999999","2.7"
"42606.92811574074","42.785","13.2188","10.3","2.7"
"42606.92893576389","42.6277","13.2982","7.9","2"
"42606.93040833333","42.8132","13.1895","8.199999999999999","2.1"
"42606.93166782407","42.7808","13.1477","8.699999999999999","3.3"
"42606.93315972222","42.7753","13.2518","7.6","2.5"
"42606.95582083333","42.6537","13.2163","11.3","2.2"
"42606.96240497685","42.7778","13.1855","9.300000000000001","2.8"
"42606.96698460648","42.7542","13.1867","9.9","2.4"
"42606.9676099537","42.6163","13.2908","9.9","2.2"
"42606.96919097222","42.7888","13.1532","11.4","2.3"
"42606.97764282407","42.7587","13.1047","8.4","2.9"
"42606.97900127315","42.6485","13.2955","5.6","2.4"
"42606.98293217592","42.7577","13.0885","10.7","2"
"42606.9854880787","42.6725","13.1917","9.6","2"
"42606.98576793981","42.6053","13.2318","18","2.2"
"42606.99010231481","42.8038","13.1722","10.1","3.1"
"42606.99665347222","42.6597","13.2137","10.7","2.3"
"42607.00042280093","42.8057","13.1877","9.300000000000001","2.1"
"42607.00141770834","42.6415","13.3043","11.1","2.1"
"42607.00141944444","42.6643","13.2998","0.7","2.2"
"42607.00755023148","42.8368","13.1493","8.6","2"
"42607.01096099537","42.6588","13.2812","10.7","2.1"
"42607.01417060185","42.7923","13.2028","9.6","2.5"
"42607.01534143519","42.7935","13.1687","10.2","2.1"
"42607.01611273148","42.7422","13.1779999999999","10.8","2.2"
"42607.02470231481","42.7807","13.1297","10.6","2"
"42607.039003125","42.7027","13.2243","10.7","2.2"
"42607.03981284722","42.7288","13.2393","10.8","2.7"
"42607.04378090278","42.7405","13.2337","8.9","2.3"
"42607.04434293981","42.813","13.1973","9.199999999999999","2"
"42607.04511354167","42.7533","13.2353","7.5","2.1"
"42607.046028125","42.7325","13.2442","10.4","2.4"
"42607.04719004629","42.8","13.2522","8.4","2"
"42607.05701192129","42.6535","13.2098","11.8","4"
"42607.05897939815","42.7505","13.2323","9.4","3.4"
"42607.06138240741","42.6017","13.231","15.9","2.5"
"42607.06255243056","42.6503","13.2212","10.4","2.5"
"42607.06400983797","42.6638","13.2259999999999","5.8","2.9"
"42607.06732280093","42.563","13.2658","13.5","2.2"
"42607.0830662037","42.8287","13.2512","7.9","2.7"
"42607.08741597222","42.8458","13.2387","8.9","2"
"42607.08848738426","42.6933","13.2727","10.6","2.1"
"42607.09017094907","42.7628","13.1497","10.7","2.1"
"42607.0912150463","42.4902","13.2318","10.4","2.3"
"42607.09206875","42.6063","13.3035","11.1","2.9"
"42607.09461840278","42.7538","13.1092","7.6","2.5"
"42607.09517314815","42.6202","13.2968","7.8","2.6"
"42607.09670601852","42.7208","13.2077","10.4","2.1"
"42607.09696261574","42.8473","13.2627","9.699999999999999","2.4"
"42607.10600300926","42.6413","13.2127","10.1","2.7"
"42607.10735555556","42.5353","13.2313","9.4","2.1"
"42607.10791770833","42.661","13.2563","8.300000000000001","2.4"
"42607.10926458333","42.6187","13.2667","10.6","2.1"
"42607.11302592592","42.7668","13.1909999999999","11.2","2.4"
"42607.11434131944","42.8077","13.2048","9.300000000000001","2"
"42607.11699479166","42.9918","13.2743","29","2.3"
"42607.11821574074","42.7545","13.1942","9.6","2"
"42607.12219386574","42.5995","13.2158","15.9","2"
"42607.12352314815","42.7505","13.1995","9.6","2.5"
"42607.12412835648","42.8068","13.1557","9.1","2.2"
"42607.12882789352","42.6298","13.2463","15.2","2"
"42607.13479085648","42.7407","13.1847","9.9","2"
"42607.13987546296","42.8063","13.1493","8.800000000000001","2.7"
"42607.13987418982","42.8085","13.1547","9.6","2.7"
"42607.14108819445","42.7962","13.1515","8.6","2.2"
"42607.14109131944","42.8053","13.1393","9.4","2"
"42607.1449869213","42.7577","13.1872","9.699999999999999","2.3"
"42607.14560324074","42.7533","13.1917","9.300000000000001","2.1"
"42607.14986921296","42.7512","13.2057","9.9","2.1"
"42607.15381412037","42.6517","13.2992","7.1","2"
"42607.15445324074","42.7078","13.2368","9.300000000000001","2"
"42607.16108425926","42.9619999999999","13.1595","9.300000000000001","2.7"
"42607.16129085648","42.8392","13.2097","8.5","2.7"
"42607.16905034722","42.8068","13.195","9.9","2"
"42607.16939259259","42.7292","13.2053","9.1","2"
"42607.17167916667","42.82","13.2247","9.699999999999999","2.1"
"42607.17224027778","42.6412","13.3382","4","2"
"42607.17353240741","42.6113","13.3078","10","2.1"
"42607.18696006944","42.7632","13.116","8.300000000000001","2.7"
"42607.19199456018","42.6422","13.3068","9.6","2.5"
"42607.20672951389","42.8007","13.1428","10.6","2.1"
"42607.21594375","42.8312","13.1538","9.699999999999999","2.6"
"42607.21880138889","42.8112","13.154","9.300000000000001","2.4"
"42607.22033217592","42.7452","13.1927","9","4.3"
"42607.22313900463","42.7545","13.1998","9.9","2.3"
"42607.22365486111","42.7628","13.2047","9.800000000000001","2.2"
"42607.22700671296","42.8415","13.255","8.6","2.1"
"42607.22811967593","42.7372","13.2188","10.2","2.2"
"42607.22953680556","42.8625","13.0177","10.6","2.6"
"42607.22999664352","42.7913","13.1517","9.4","2.2"
"42607.23218043982","42.7563","13.1747","10.5","2"
"42607.23255960648","42.7677","13.1682","10.4","2.2"
"42607.23412210648","42.7918","13.2328","9.199999999999999","2.3"
"42607.23475914352","42.7648","13.1838","10.2","2.3"
"42607.23620081018","42.7568","13.1955","9.5","2.1"
"42607.24202256944","42.7105","13.2268","9","2.1"
"42607.24256331019","42.7357","13.1973","10.1","2.1"
"42607.24326087963","42.753","13.1983","8.9","2.1"
"42607.24413530093","42.8257","13.2453","9.300000000000001","2"
"42607.24698356482","42.7525","13.1817","10.2","2.1"
"42607.25132118056","42.7608","13.2025","9.800000000000001","2"
"42607.25210439815","42.7332","13.1993","9.699999999999999","2.3"
"42607.25242928241","42.5778","13.2388","10.6","2.2"
"42607.25846967593","42.6913","13.2343","10.2","3.3"
"42607.25933969907","42.6148","13.2938","6.8","2.9"
"42607.26148171297","42.6832","13.2578","10.9","2"
"42607.26531423611","42.7638","13.2268","10.3","2.2"
"42607.27690011574","42.7412","13.2033","10.2","2"
"42607.27887175926","42.8452","13.2209999999999","8.6","2.4"
"42607.28218715278","42.7953","13.2033","9","2.6"
"42607.28275833333","42.7603","13.2062","9.5","2.5"
"42607.28588148148","42.6323","13.3263","8.199999999999999","3.8"
"42607.28705902777","42.812","13.2123","8.4","2.8"
"42607.28955486111","42.7845","13.1753","6.3","2.9"
"42607.28955266203","42.7905","13.2153","7.9","2.9"
"42607.32485185185","42.7892","13.2075","9.4","2.1"
"42607.32485092593","42.7917","13.216","9.5","2.4"
"42607.33072650463","42.6277","13.2372","10.9","2.3"
"42607.33213333334","42.6197","13.2258","10.4","2.2"
"42607.34675694445","42.8027","13.1437","10.3","2.1"
"42607.35582847222","42.6158","13.2768","11.5","2.6"
"42607.35991956019","42.7453","13.2217","9","2.1"
"42607.36930092593","42.6218","13.2183","9.9","2.7"
"42607.37180393519","42.7592","13.2278","9.9","2.3"
"42607.37563402778","42.6188","13.3012","8.300000000000001","2.2"
"42607.37727534722","42.8742","13.2278","8.1","2.7"
"42607.3797068287","42.6213","13.2533","10.3","2.2"
"42607.38060567129","42.7488","13.2178","9.9","2.6"
"42607.39119351852","42.6227","13.3152","12.3","2.5"
"42607.39438009259","42.7557","13.196","10.7","2.5"
"42607.40228217593","42.782","13.2098","10.5","2.2"
"42607.40694189815","42.6192","13.2292","11.4","2.3"
"42607.43162141203","42.6532","13.2873","6.7","2.7"
"42607.43185555556","42.8352","13.2547","8.4","2.8"
"42607.43328414352","42.7388","13.2305","10.2","2.3"
"42607.43549143519","42.7393","13.2198","10.4","2.6"
"42607.44031909722","42.8068","13.2259999999999","7.4","2"
"42607.44113865741","42.6192","13.2902","7.8","2"
"42607.44341319444","42.7458","13.2307","10.3","2.1"
"42607.4580712963","42.6137","13.3032","6.9","3.2"
"42607.45876435185","42.6612","13.2633","14.5","2.3"
"42607.46407546297","42.6938","13.3038","10.1","2"
"42607.47949699074","42.6125","13.2362","10.8","2.5"
"42607.48095092593","42.7757","13.1079999999999","6.7","2.2"
"42607.49009502315","42.7982","13.1757","9.800000000000001","2"
"42607.50554594908","42.6982","13.2355","10.6","2.1"
"42607.51866597222","42.6528","13.2943","7.8","2.3"
"42607.52897037037","42.7613","13.2593","8.5","2.3"
"42607.53195011574","42.7405","13.1342","9.699999999999999","2.5"
"42607.53390324074","42.6657","13.2622","9.9","2.3"
"42607.53534537037","42.6117","13.2618","11.5","2.4"
"42607.53766215278","42.6072","13.3067","8.199999999999999","2.5"
"42607.53840532407","42.7575","13.2023","9.9","2.5"
"42607.54271273148","42.6348","13.2092","13.7","2.2"
"42607.54413969907","42.6397","13.2217","10.9","2.1"
"42607.5553255787","42.8072","13.1563","10.1","2.1"
"42607.5569400463","42.8123","13.1763","10.3","2.8"
"42607.55694131945","42.8148","13.1697","9.4","2.9"
"42607.56159988426","42.8022","13.2648","10.7","2.2"
"42607.56721817129","42.5837","13.2723","10.8","2"
"42607.56846759259","42.6167","13.305","9","2.3"
"42607.57350335648","42.7917","13.2352","7.1","2.1"
"42607.57860219907","42.6378","13.2173","13.7","2.4"
"42607.59169537037","42.7522","13.2088","9.800000000000001","2.1"
"42607.59505393518","42.8368","13.2242","9.199999999999999","2.1"
"42607.59596979167","42.6997","13.2462","10.8","2.1"
"42607.59859375","42.6132","13.2522","10.7","3.2"
"42607.60839363426","42.6003","13.2823","7.5","4.4"
"42607.61064675926","42.7693","13.1258","10.7","2.7"
"42607.61250069444","42.7342","13.1623","8.699999999999999","2.2"
"42607.6131943287","42.6852","13.2048","10.8","2"
"42607.61661747685","42.623","13.2915","7.2","2.8"
"42607.61828518518","42.7288","13.1748","10.1","2.3"
"42607.61903518518","42.6227","13.3027","7.5","2"
"42607.62153553241","42.8622","13.2407","8.1","2"
"42607.62188229166","42.7988","13.2425","9.1","2.2"
"42607.631871875","42.621","13.2883","8.199999999999999","2.7"
"42607.63371412037","42.7682","13.2459999999999","8.9","2"
"42607.63416226852","42.6067","13.3127","11","2.1"
"42607.63639143518","42.6718","13.2158","10.4","2.3"
"42607.63866099537","42.7707","13.2215","14","2.4"
"42607.64400659722","42.61","13.3033","7.5","2.2"
"42607.6492519676","42.605","13.294","9.6","2.8"
"42607.6501074074","42.81","13.1987","10","2.1"
"42607.6510880787","42.746","13.1982","10.5","2.2"
"42607.65704849537","42.6212","13.2987","8.5","2.1"
"42607.65795740741","42.7247","13.209","10.7","2.4"
"42607.66307928241","42.6807","13.2195","10.1","2.2"
"42607.67209108796","42.6267","13.3017","8.300000000000001","2.2"
"42607.67868796297","42.7773","13.1187","8.1","2.7"
"42607.68412245371","42.783","13.1197","7.6","2"
"42607.6845880787","42.7427","13.2463","10.2","2.2"
"42607.70525046296","42.7948","13.2022","9.1","2.5"
"42607.70749537037","42.8123","13.245","8.5","2.1"
"42607.71299953703","42.8093","13.2372","8.4","2.1"
"42607.71864166667","42.7322","13.2343","9.300000000000001","2.1"
"42607.71903587963","42.7993","13.2092","10","2.2"
"42607.72395787037","42.8432","13.2212","7.8","2.9"
"42607.72511273148","42.6198","13.2957","9.699999999999999","2"
"42607.7311693287","42.6863","13.2095","10.3","2.5"
"42607.74245","42.8162","13.2393","9.4","2.1"
"42607.75060081018","42.8285","13.2318","8.6","2.1"
"42607.75651388889","42.7037","13.2243","8.199999999999999","2.4"
"42607.75727789352","42.6785","13.1877","10.4","2.4"
"42607.76649120371","42.8088","13.2493","9","2.7"
"42607.77234791667","42.7987","13.2158","10","2.1"
"42607.78292847222","42.8315","13.2227","9","2"
"42607.78794398148","42.6107","13.2985","7.5","2.3"
"42607.79008240741","42.8048","13.2012","9.9","2"
"42607.79112638889","42.7763","13.2478","9.6","2.3"
"42607.79184027778","42.8153","13.1932","10.5","2.2"
"42607.80743634259","42.6612","13.2603","10","2"
"42607.81277997686","42.6258","13.2995","8","2.1"
"42607.81331261574","42.8108","13.2493","7.3","2.7"
"42607.8138875","42.7548","13.1677","11","2.1"
"42607.81417962963","42.8338","13.1598","10.3","2.2"
"42607.81781516204","42.7567","13.1487","9.199999999999999","2.5"
"42607.82318773148","42.6412","13.2998","10.9","2.1"
"42607.82737453704","42.6058","13.2938","7.9","2.5"
"42607.83328611111","42.7917","13.2623","11.1","2.2"
"42607.8353525463","42.6083","13.2997","8.199999999999999","2"
"42607.83900821759","42.6083","13.2673","10.3","2.2"
"42607.85356481482","42.63","13.3088","7.6","2.8"
"42607.8574212963","42.6342","13.2262","9.199999999999999","2.3"
"42607.86286886574","42.7658","13.1483","9.9","2"
"42607.86600555555","42.7392","13.1759999999999","10.9","2"
"42607.87567175926","42.6177","13.2983","7.5","2.2"
"42607.87883356481","42.644","13.2838","8","2.2"
"42607.88002268518","42.8025","13.1628","10.2","2.1"
"42607.88360625","42.7825","13.1778","16.7","2"
"42607.89685868056","42.7923","13.2163","8.9","2.4"
"42607.89772152778","42.739","13.2203","10.4","2.3"
"42607.90329814815","42.5908","13.2883","10.4","3.4"
"42607.90558298611","42.6115","13.2267","14.6","2.1"
"42607.90891030092","42.6062","13.2968","9.6","2.6"
"42607.92903472222","42.7623","13.158","10.4","2"
"42607.93528368056","42.6258","13.2252","9.699999999999999","2.4"
"42607.94493101852","42.8187","13.1925","10.1","2.3"
"42607.9462662037","42.7912","13.1968","6.6","2"
"42607.9512056713","42.812","13.1817","15.3","2.2"
"42607.95501481481","42.792","13.1487","10.8","2.2"
"42607.95796087963","42.8188","13.1637","8.800000000000001","2.3"
"42607.95852511574","42.6348","13.2967","10.5","2.2"
"42607.96200706019","42.7252","13.1923","10.4","2.5"
"42607.96257465277","42.6408","13.2913","8.300000000000001","2.7"
"42607.96494768518","42.7198","13.2247","9.9","2"
"42607.96833599537","42.6237","13.2902","7.9","2.6"
"42607.96833703704","42.6298","13.2972","8.1","2.4"
"42607.96971226852","42.5332","13.2217","10.6","2.2"
"42607.97277326389","42.7233","13.2213","10.4","2"
"42607.97524641204","42.7347","13.2017","8.699999999999999","2"
"42607.97682083333","42.8257","13.1568","8.4","2.4"
"42607.97730763889","42.6038","13.2507","10.7","2.5"
"42607.98561793981","42.8048","13.2113","9.9","2.4"
"42607.98665335648","42.8128","13.2102","12.6","2.2"
"42607.99543275463","42.8182","13.1487","8","2"
"42607.99727094908","42.8168","13.1508","4.2","2.1"
"42608.00619351851","42.8447","13.1717","13.3","2.1"
"42608.00910706018","42.7365","13.3098","19.3","2.6"
"42608.00955416667","42.8317","13.1635","10.2","2.3"
"42608.01139629629","42.7497","13.1895","9.6","2.1"
